,training_accuracy,training_accuracy_druggable,training_accuracy_non_druggable,test_accuracy,test_accuracy_druggable,test_accuracy_non_druggable
167,1.0,1.0,1.0,0.7360989712902575,0.7564102564102564,0.7352094883851499
168,1.0,1.0,1.0,0.72702212062126,0.7548076923076923,0.7258053196715559
169,1.0,1.0,1.0,0.7312579842667922,0.7339743589743589,0.7311390273001614
170,1.0,1.0,1.0,0.7344180730182209,0.7532051282051282,0.7335953400238613
171,1.0,1.0,1.0,0.728770254824178,0.7435897435897436,0.7281212716681872
172,1.0,1.0,1.0,0.7311235124050293,0.7355769230769231,0.7309284862095585
173,1.0,1.0,1.0,0.7326027028844214,0.7435897435897436,0.7321215523896414
174,1.0,1.0,1.0,0.7321320513682512,0.7516025641025641,0.73127938802723
175,1.0,1.0,1.0,0.7321320513682512,0.7564102564102564,0.7310688469366271
176,1.0,1.0,1.0,0.7317958717138439,0.7403846153846154,0.7314197487542985
177,1.0,1.0,1.0,0.7303839171653331,0.7548076923076923,0.72931433784827
178,1.0,1.0,1.0,0.728030659584482,0.7692307692307693,0.7262264018527615
179,1.0,1.0,1.0,0.7281651314462448,0.7516025641025641,0.7271387465787073
180,1.0,1.0,1.0,0.7284340751697708,0.75,0.7274896483963786
181,1.0,1.0,1.0,0.7307873327506219,0.7644230769230769,0.72931433784827
182,1.0,1.0,1.0,0.7318631076447253,0.7596153846153846,0.7306477647554215
183,1.0,1.0,1.0,0.7299805015800443,0.7580128205128205,0.7287528949399958
